zip,city_name,lat,long
93463,Ballard,34.609931,-120.129286
93465,Templeton,35.555082,-120.710737
93501,Mojave,35.047767,-118.173475
93505,California City,35.127783,-117.965142
93510,Acton,34.483541,-118.195929
93512,Benton,37.798099,-118.498526
93513,Big Pine,37.167857,-118.291597
93514,Toms Place,37.386301,-118.44156
93516,Boron,35.003748,-117.662921
93517,Bridgeport,38.256601,-119.208025
93518,Havilah,35.356798,-118.410264
93519,Cantil,35.282558,-117.993868
93523,North Edwards,34.930507,-117.915384
93526,Independence,36.839578,-118.204808
93527,Pearsonville,35.674498,-117.834844
93528,Johannesburg,35.370655,-117.637325
93529,June Lake,37.777324,-119.082492
93531,Keene,35.237502,-118.607563
93532,Elizabeth Lake,34.668297,-118.444719
93534,Lancaster,34.690888,-118.149129
93535,Hi Vista,34.684751,-118.063245
93536,Quartz Hill,34.673619,-118.213336
93541,Lee Vining,37.988988,-119.123413
93543,Juniper Hills,34.547372,-117.957405
93544,Crystalaire,34.495914,-117.798841
93545,Lone Pine,36.579781,-118.057824
93546,Crowley Lake,37.642361,-118.976383
93550,Lake Los Angeles,34.571483,-118.061306
93551,Leona Valley,34.601404,-118.181207
93553,Juniper Hills,34.491124,-117.902893
93554,Randsburg,35.352176,-117.726396
93555,China Lake Nwc,35.631376,-117.679733
93560,Willow Springs,34.863117,-118.19636
93561,Bear Valley Spri,35.129776,-118.522227
93562,Argus,35.760817,-117.382992
93563,Valyermo,34.339014,-117.8271
93601,Ahwahnee,37.407631,-119.723251
93602,Auberry,37.072635,-119.457202
93604,Bass Lake,37.324359,-119.556839
93608,Cantua Creek,36.492123,-120.335252
93609,Caruthers,36.535847,-119.844581
93610,Chowchilla,37.101371,-120.269077
93612,Clovis,36.823146,-119.689757
93614,Coarsegold,37.221378,-119.745545
93615,Cutler,36.524266,-119.287023
93616,Del Rey,36.654306,-119.59291
93618,Dinuba,36.534931,-119.39087
93620,Dos Palos,37.00253,-120.633348
93621,Dunlap,36.744635,-119.089931
93622,Firebaugh,36.8651,-120.470048
93623,Fish Camp,37.51692,-119.642005
93625,Fowler,36.628153,-119.671025
93626,Friant,37.002416,-119.696501
93627,Helm,36.499231,-120.093598
93630,Kerman,36.730576,-120.072444
93631,Kingsburg,36.508047,-119.543298
93633,Kings Canyon Nat,36.780601,-119.068201
93635,Los Banos,37.06266,-120.854387
93637,Madera,36.94026,-120.081966
93638,Madera,36.968726,-120.012778
93640,Mendota,36.742365,-120.409287
93641,Miramonte,36.68938,-119.047718
93643,North Fork,37.212531,-119.514324
93644,Oakhurst,37.347561,-119.644854
93645,O Neals,37.086874,-119.745369
93646,Orange Cove,36.624283,-119.313502
93647,Orosi,36.546368,-119.281522
93648,Parlier,36.610265,-119.537482
93650,Pinedale,36.841107,-119.800359
93651,Prather,36.993799,-119.526771
93652,Raisin,36.598928,-119.903158
93653,Raymond,37.27898,-119.876567
93654,Reedley,36.604406,-119.437785
93656,Riverdale,36.429525,-119.871953
93657,Sanger,36.7243,-119.547796
93660,San Joaquin,36.605869,-120.188934
93662,Selma,36.569524,-119.617026
93664,Shaver Lake,37.139695,-119.273031
93667,Tollhouse,36.99434,-119.391415
93668,Tranquillity,36.658376,-120.261655
93669,Wishon,37.281028,-119.557014
93675,Squaw Valley,36.707146,-119.181449
93701,Fresno,36.748727,-119.786705
93702,Fresno,36.739954,-119.753215
93703,Fresno,36.768445,-119.759401
93704,Fig Garden Villa,36.798781,-119.799745
93705,Fresno,36.786285,-119.828617
93706,Easton,36.700589,-119.820408
93710,Fresno,36.823643,-119.76205
93711,Fresno,36.830297,-119.831896
93720,Fresno,36.857944,-119.765522
93721,Fresno,36.737714,-119.784273
93722,Fresno,36.791779,-119.880119
93725,Calwa,36.675312,-119.742477
93726,Fresno,36.794943,-119.760445
93727,Fresno,36.752796,-119.706055
93728,Fresno,36.758095,-119.811314
93901,Salinas,36.667693,-121.659589
93905,Salinas,36.681143,-121.617606
93906,Salinas,36.710339,-121.643805
93907,Prunedale,36.765385,-121.665588
93908,Salinas,36.601122,-121.672861
93920,Big Sur,36.245798,-121.700897
93923,Carmel,36.545693,-121.894875
93924,Carmel Valley,36.478709,-121.724356
93925,Chualar,36.595042,-121.431964
93926,Gonzales,36.490038,-121.410347
93927,Greenfield,36.320178,-121.24507
93930,King City,36.202776,-121.127329
93932,Lockwood,35.989287,-121.205946
93933,Marina,36.684922,-121.793383
93940,Del Rey Oaks,36.595642,-121.8848
93941,Fort Ord,36.644627,-121.804999
93950,Pacific Grove,36.616737,-121.921957
93953,Pebble Beach,36.590735,-121.942044
93955,Sand City,36.609208,-121.835724
93960,Soledad,36.41964,-121.324286
94002,Belmont,37.517433,-122.292671
94005,Brisbane,37.681104,-122.400118
94010,Hillsborough,37.575884,-122.362952
94014,Colma,37.698187,-122.452679
94015,Daly City,37.678696,-122.478015
94019,Half Moon Bay,37.479057,-122.445929
94020,La Honda,37.272285,-122.293889
94021,Loma Mar,37.254437,-122.281996
94022,Los Altos,37.381432,-122.125754
94024,Los Altos,37.354745,-122.086205
94025,West Menlo Park,37.453401,-122.179136
94027,Atherton,37.456255,-122.200198
94028,Ladera,37.378859,-122.208131
94030,Millbrae,37.600382,-122.401985
94035,Moffett Field,37.41001,-122.051944
94038,Moss Beach,37.531039,-122.50683
94040,Mountain View,37.385532,-122.087983
94041,Mountain View,37.389347,-122.078341
94043,Mountain View,37.405567,-122.077468
94044,Pacifica,37.619559,-122.481607
94060,Pescadero,37.206518,-122.364876
94061,Redwood City,37.464661,-122.230406
94062,Woodside,37.452119,-122.255879
94063,Redwood City,37.481544,-122.209134
94065,Redwood City,37.533128,-122.248564
94066,San Bruno,37.624742,-122.429021
94070,San Carlos,37.496859,-122.267356
94074,San Gregorio,37.325513,-122.355552
94080,South San Franci,37.65382,-122.4347
94086,Sunnyvale,37.376407,-122.023771
94087,Sunnyvale,37.350214,-122.034859
94089,Sunnyvale,37.398255,-122.000637
94102,San Francisco,37.781334,-122.416728
94103,San Francisco,37.77254,-122.414664
94104,San Francisco,37.791487,-122.401826
94105,San Francisco,37.786427,-122.389229
94107,San Francisco,37.762147,-122.397099
94108,San Francisco,37.792931,-122.40791
94109,San Francisco,37.791687,-122.418579
94110,San Francisco,37.750858,-122.415344
94111,San Francisco,37.797376,-122.400147
94112,San Francisco,37.71954,-122.441081
94114,San Francisco,37.758716,-122.432977
94115,San Francisco,37.785607,-122.435835
94116,San Francisco,37.744144,-122.486296
94117,San Francisco,37.771234,-122.441272
94118,San Francisco,37.781174,-122.461414
94121,San Francisco,37.778616,-122.489178
94122,San Francisco,37.759326,-122.483647
94123,San Francisco,37.799865,-122.434163
94124,San Francisco,37.730888,-122.388649
94127,San Francisco,37.735385,-122.457116
94129,San Francisco,37.800507,-122.464958
94130,San Francisco,37.823128,-122.369319
94131,San Francisco,37.745032,-122.438335
94132,San Francisco,37.721118,-122.47545
94133,San Francisco,37.800175,-122.409081
94134,San Francisco,37.718968,-122.409577
94301,Palo Alto,37.444324,-122.149685
94303,East Palo Alto,37.455641,-122.131902
94304,Palo Alto,37.433424,-122.184234
94305,Stanford,37.423573,-122.161867
94306,Palo Alto,37.418009,-122.127375
94401,Russian River,37.572271,-122.320262
94402,San Mateo,37.550685,-122.32762
94403,San Mateo,37.539495,-122.299796
94404,Foster City,37.551614,-122.263577
94501,Coast Guard Isla,37.764783,-122.260516
94507,Alamo,37.853695,-122.022868
94508,Angwin,38.576906,-122.447732
94509,Antioch,37.993917,-121.808906
94510,Benicia,38.068459,-122.161392
94512,Birds Landing,38.150402,-121.844318
94513,Brentwood,37.932415,-121.689427
94514,Byron,37.902616,-121.602211
94515,Calistoga,38.582305,-122.581384
94517,Clayton,37.915442,-121.909967
94518,Concord,37.950434,-122.026296
94519,Concord,37.984082,-122.011948
94520,Concord,37.982259,-122.036178
94521,Concord,37.957503,-121.974955
94523,Pleasant Hill,37.954002,-122.07371
94525,Crockett,38.051865,-122.217659
94526,Danville,37.813985,-121.96598
94528,Diablo,37.83883,-121.960951
94530,El Cerrito,37.915633,-122.298521
94533,Fairfield,38.267084,-122.03565
94535,Travis Afb,38.274313,-121.946317
94536,Fremont,37.560493,-121.999935
94538,Fremont,37.530815,-121.971215
94539,Fremont,37.517579,-121.928733
94541,Hayward,37.674048,-122.089418
94542,Hayward,37.658566,-122.047236
94544,Hayward,37.637443,-122.067029
94545,Hayward,37.633245,-122.0971
94546,Castro Valley,37.701527,-122.078183
94547,Hercules,38.006649,-122.263702
94548,Knightsen,37.9818,-121.672149
94549,Lafayette,37.896105,-122.11194
94550,Livermore,37.68299,-121.762983
94552,Castro Valley,37.713107,-122.038113
94553,Pacheco,37.993246,-122.111693
94555,Fremont,37.573458,-122.046925
94556,Moraga,37.843653,-122.124185
94558,Spanish Flat,38.328137,-122.305518
94559,Napa,38.290362,-122.284086
94560,Newark,37.536812,-122.031956
94561,Oakley,37.994034,-121.703623
94563,Orinda,37.878659,-122.172848
94564,Pinole,37.996903,-122.287477
94565,Shore Acres,38.016887,-121.908178
94566,Pleasanton,37.665804,-121.8755
94567,Pope Valley,38.678192,-122.472244
94568,Dublin,37.716597,-121.922589
94569,Port Costa,38.046013,-122.186649
94571,Rio Vista,38.163734,-121.701635
94572,Rodeo,38.03069,-122.258139
94574,Saint Helena,38.513776,-122.461921
94577,San Leandro,37.720467,-122.158705
94578,San Leandro,37.702377,-122.123969
94579,San Leandro,37.689209,-122.150659
94580,San Lorenzo,37.678671,-122.129547
94583,San Ramon,37.756188,-121.952224
94585,Suisun City,38.240834,-122.042003
94586,Sunol,37.609403,-121.898636
94587,Union City,37.589458,-122.049702
94588,Pleasanton,37.687311,-121.8957
94589,American Canyon,38.148345,-122.249333
94590,Vallejo,38.105302,-122.247367
94591,Vallejo,38.09853,-122.212354
94592,Mare Island,38.094654,-122.27273
94595,Walnut Creek,37.875317,-122.070259
94596,Walnut Creek,37.905279,-122.054909
94598,Walnut Creek,37.919424,-122.025879
94599,Yountville,38.403813,-122.358506
94601,Oakland,37.780595,-122.216587
94602,Oakland,37.801133,-122.210368
94603,Oakland,37.740239,-122.171017
94605,Oakland,37.764132,-122.163326
94606,Oakland,37.79565,-122.24292
94607,Oakland,37.807084,-122.285051
94608,Emeryville,37.836466,-122.280363
94609,Oakland,37.836096,-122.26367
94610,Oakland,37.812636,-122.244322
94611,Piedmont,37.828157,-122.22683
94612,Oakland,37.808473,-122.266774
94613,Oakland,37.782427,-122.181585
94618,Piedmont,37.84368,-122.24191
94619,Oakland,37.787786,-122.18838
94621,Oakland,37.758924,-122.185335
94702,Berkeley,37.865611,-122.285126
94703,Berkeley,37.863028,-122.274914
94704,Berkeley,37.866428,-122.257048
94705,Berkeley,37.85711,-122.249964
94706,Albany,37.890045,-122.295394
94707,Kensington,37.893118,-122.276517
94708,Kensington,37.890829,-122.25976
94709,Berkeley,37.878397,-122.265461
94710,Berkeley,37.869603,-122.295929
94801,Richmond,37.940039,-122.36201
94803,El Sobrante,37.969287,-122.290092
94804,Richmond,37.926523,-122.33421
94805,Richmond,37.941719,-122.323756
94806,San Pablo,37.972374,-122.336929
94901,San Rafael,37.969144,-122.510502
94903,Civic Center,38.015044,-122.54521
94904,Kentfield,37.950599,-122.535501
94920,Belvedere,37.889885,-122.472627
94922,Bodega,38.339264,-122.951364
94923,Bodega Bay,38.330921,-123.037308
94924,Bolinas,37.907875,-122.694655
94925,Corte Madera,37.922256,-122.513202
94928,Rohnert Park,38.347027,-122.69408
94930,Fairfax,37.988289,-122.593711
94931,Cotati,38.325918,-122.704831
94933,Forest Knolls,38.012178,-122.69074
94937,Inverness,38.083514,-122.856774
94938,Lagunitas,38.013929,-122.701576
94939,Larkspur,37.936743,-122.536202
94940,Marshall,38.176221,-122.890011
94941,Mill Valley,37.895757,-122.533885
94945,Novato,38.1163,-122.571416
94946,Nicasio,38.054622,-122.696402
94947,Novato,38.097258,-122.583691
94949,Novato,38.061837,-122.540408
94951,Penngrove,38.315948,-122.671772
94952,Petaluma,38.240349,-122.677727
94954,Petaluma,38.250739,-122.615536
94956,Point Reyes Stat,38.064794,-122.81621
94960,San Anselmo,37.984579,-122.571062
94963,San Geronimo,38.017155,-122.67784
94965,Sausalito,37.860147,-122.494555
94970,Stinson Beach,37.901992,-122.639305
94972,Valley Ford,38.315729,-122.924457
94973,Woodacre,38.006933,-122.638247
95002,Alviso,37.427659,-121.968597
95003,Aptos,36.978477,-121.891979
95004,Aromas,36.878522,-121.639781
95005,Ben Lomond,37.086183,-122.083869
95006,Boulder Creek,37.149934,-122.133053
95008,Campbell,37.280007,-121.95539
95010,Capitola,36.977359,-121.952145
95012,Castroville,36.77142,-121.747368
95013,Coyote,37.216721,-121.746021
95014,Monte Vista,37.317363,-122.038604
95017,Davenport,37.06306,-122.225735
95018,Felton,37.063124,-122.062162
95019,Freedom,36.936483,-121.776761
95020,Gilroy,37.016005,-121.57825
95023,Hollister,36.848404,-121.387101
95030,Monte Sereno,37.211677,-121.978684
95032,Los Gatos,37.231571,-121.950088
95035,Milpitas,37.436491,-121.892885
95037,Morgan Hill,37.129171,-121.64636
95043,Paicines,36.49478,-121.032853
95045,San Juan Bautist,36.849856,-121.532721
95046,San Martin,37.091118,-121.599901
95050,Santa Clara,37.34732,-121.954079
95051,Santa Clara,37.346992,-121.983848
95054,Santa Clara,37.394673,-121.95394
95060,Scotts Valley,36.982946,-122.043612
95062,Santa Cruz,36.972101,-121.988055
95064,Santa Cruz,36.995851,-122.057803
95065,Santa Cruz,37.003319,-121.982557
95066,Scotts Valley,37.057841,-122.014961
95070,Saratoga,37.272871,-122.018238
95073,Soquel,37.003525,-121.950255
95076,La Selva Beach,36.920515,-121.763437
95110,San Jose,37.32966,-121.890299
95111,San Jose,37.282276,-121.824038
95112,San Jose,37.341388,-121.880414
95113,San Jose,37.335188,-121.887227
95116,San Jose,37.351342,-121.850221
95117,San Jose,37.308896,-121.962126
95118,San Jose,37.256162,-121.889845
95119,San Jose,37.230135,-121.790067
95120,San Jose,37.217538,-121.861547
95121,San Jose,37.30593,-121.811939
95122,San Jose,37.329313,-121.833949
95123,San Jose,37.244594,-121.830502
95124,San Jose,37.256844,-121.920831
95125,San Jose,37.296187,-121.895476
95126,San Jose,37.322482,-121.917398
95127,San Jose,37.3664,-121.819516
95128,San Jose,37.314657,-121.934364
95129,San Jose,37.306537,-122.000494
95130,San Jose,37.288628,-121.979182
95131,San Jose,37.386368,-121.879977
95132,San Jose,37.40408,-121.860336
95133,San Jose,37.372875,-121.855959
95134,San Jose,37.413999,-121.943399
95135,San Jose,37.297539,-121.757228
95136,San Jose,37.268423,-121.847625
95138,San Jose,37.246259,-121.778641
95139,San Jose,37.225162,-121.766867
95140,Mount Hamilton,37.316087,-121.639948
95141,San Jose,37.169912,-121.755808
95148,San Jose,37.329765,-121.792111
95202,Stockton,37.960632,-121.287087
95203,Stockton,37.956515,-121.307688
95204,Stockton,37.974302,-121.315364
95205,Stockton,37.960986,-121.259241
95206,Stockton,37.931643,-121.287169
95207,Stockton,38.002025,-121.32056
95209,Stockton,38.033105,-121.343292
95210,Stockton,38.024997,-121.297229
95211,Univ Of The Paci,37.980364,-121.310336
95212,Stockton,38.034428,-121.246018
95215,Stockton,37.968545,-121.215295
95219,Stockton,38.010233,-121.363712
95220,Acampo,38.200413,-121.218576
95222,Angels Camp,38.064011,-120.55437
95223,Bear Valley,38.24175,-120.342231
95228,Copperopolis,37.937246,-120.638374
95230,Farmington,37.944771,-120.852343
95231,French Camp,37.877982,-121.282704
95232,Glencoe,38.351557,-120.594546
95236,Linden,38.021869,-121.074442
95237,Lockeford,38.162436,-121.135611
95240,Lodi,38.123579,-121.263034
95242,Lodi,38.132989,-121.311814
95245,Mokelumne Hill,38.328918,-120.567705
95246,Mountain Ranch,38.220363,-120.548137
95247,Murphys,38.126896,-120.461772
95249,San Andreas,38.186732,-120.668703
95251,Vallecito,38.101472,-120.467879
95252,Valley Springs,38.154355,-120.859742
95255,West Point,38.406201,-120.515862
95257,Wilseyville,38.384566,-120.442356
95258,Woodbridge,38.155124,-121.308632
95301,Atwater,37.353154,-120.600837
95303,Ballico,37.452455,-120.700152
95306,Catheys Valley,37.441409,-120.069017
95307,Ceres,37.588097,-120.949936
95309,Chinese Camp,37.856829,-120.406673
95310,Columbia,38.03975,-120.405552
95311,Coulterville,37.738642,-119.985813
95313,Crows Landing,37.438956,-121.019893
95315,Delhi,37.428629,-120.775489
95316,Denair,37.538419,-120.796474
95317,El Nido,37.13452,-120.483235
95320,Escalon,37.804428,-120.990044
95321,Groveland,37.840899,-120.191809
95322,Gustine,37.242456,-121.003965
95323,Hickman,37.619989,-120.71722
95324,Hilmar,37.408377,-120.856144
95325,Hornitos,37.492226,-120.226443
95326,Hughson,37.594364,-120.865281
95327,Jamestown,37.906544,-120.494567
95329,La Grange,37.678915,-120.358131
95330,Lathrop,37.820897,-121.282652
95333,Le Grand,37.234175,-120.251737
95334,Livingston,37.376168,-120.716156
95335,Cold Springs,38.20336,-120.001159
95336,Manteca,37.80875,-121.21856
95338,Mariposa,37.503918,-119.892496
95340,Red Top,37.300724,-120.461668
95345,Midpines,37.571009,-119.946548
95346,Mi Wuk Village,38.105576,-120.131762
95348,Merced,37.326964,-120.500897
95350,Modesto,37.674649,-121.011303
95351,Modesto,37.625022,-121.006033
95354,Modesto,37.644526,-120.968323
95355,Modesto,37.673515,-120.954658
95356,Modesto,37.699431,-121.027051
95360,Newman,37.317591,-121.025943
95361,Knights Ferry,37.775323,-120.849474
95363,Patterson,37.490592,-121.140732
95364,Pinecrest,38.341062,-119.865195
95366,Ripon,37.753286,-121.122909
95367,Riverbank,37.732809,-120.943019
95368,Salida,37.70713,-121.090484
95369,Snelling,37.514359,-120.481615
95370,Sonora,37.995692,-120.338498
95372,Soulsbyville,37.992794,-120.259892
95374,Stevinson,37.32575,-120.869856
95376,Tracy,37.742116,-121.419723
95379,Tuolumne,37.971339,-120.237496
95380,Turlock,37.503605,-120.850511
95383,Twain Harte,38.044722,-120.2155
95386,Waterford,37.650988,-120.753862
95388,Winton,37.39233,-120.6132
95401,Santa Rosa,38.443123,-122.751722
95403,Santa Rosa,38.477273,-122.748528
95404,Santa Rosa,38.449556,-122.689524
95405,Santa Rosa,38.438279,-122.66988
95407,Santa Rosa,38.410462,-122.727896
95409,Santa Rosa,38.461242,-122.642125
95410,Albion,39.215934,-123.721366
95411,95411,40.161039,-123.610187
95412,Annapolis,38.714485,-123.314214
95414,95414,40.290394,-123.649246
95415,Boonville,39.035007,-123.401954
95417,Branscomb,39.700531,-123.554982
95420,Caspar,39.365102,-123.798489
95421,Cazadero,38.566335,-123.182896
95422,Clearlake,38.957138,-122.636089
95423,Clearlake Oaks,39.034838,-122.66873
95425,Cloverdale,38.799396,-123.011725
95427,Comptche,39.249919,-123.585652
95428,Covelo,39.801864,-123.215015
95429,Dos Rios,39.709298,-123.298294
95432,Elk,39.160402,-123.723961
95436,Forestville,38.489442,-122.896683
95437,Fort Bragg,39.437452,-123.78835
95439,Fulton,38.494732,-122.77608
95440,95440,40.101665,-123.842409
95441,Geyserville,38.700398,-122.888921
95442,Glen Ellen,38.362538,-122.521002
95443,Glenhaven,38.99008,-122.522035
95444,Graton,38.434971,-122.866766
95445,Gualala,38.803619,-123.553975
95446,Guerneville,38.509573,-122.994416
95448,Healdsburg,38.61553,-122.856529
95449,Hopland,38.972056,-123.116956
95450,Jenner,38.474093,-123.135379
95451,Kelseyville,38.946164,-122.781707
95452,Kenwood,38.416794,-122.554679
95453,Lakeport,39.055147,-122.915082
95454,Laytonville,39.667811,-123.486862
95455,95455,39.851774,-123.618247
95456,Littleriver,39.271042,-123.753089
95457,Lower Lake,38.860682,-122.575426
95458,Lucerne,39.083393,-122.785125
95459,Manchester,38.992088,-123.670962
95460,Mendocino,39.323212,-123.78846
95461,Middletown,38.782504,-122.64352
95462,Russian River Md,38.462668,-123.00447
95464,Nice,39.122341,-122.842409
95465,Occidental,38.396911,-122.988194
95466,Philo,39.120005,-123.538218
95467,95467,39.962583,-123.814656
95468,Point Arena,38.915264,-123.660756
95469,Potter Valley,39.329639,-123.104181
95470,Redwood Valley,39.269446,-123.213289
95472,Freestone,38.391543,-122.838503
95476,Sonoma,38.295659,-122.472843
95482,Ukiah,39.151917,-123.200692
95485,Upper Lake,39.160829,-122.896114
95488,Westport,39.644059,-123.76426
95489,95489,40.038453,-124.032628
95490,Willits,39.411426,-123.350271
95492,Windsor,38.543182,-122.804375
95493,Witter Springs,39.182118,-122.97105
95494,Yorkville,38.908945,-123.233867
95495,95495,40.203331,-123.381217
95497,The Sea Ranch,38.725627,-123.467486
95501,Eureka,40.776237,-124.155892
95521,Mc Kinleyville,40.904901,-124.081069
95524,Bayside,40.822381,-124.027305
95525,Blue Lake,40.928701,-123.896696
95526,Ruth,40.468566,-123.549351
95527,Burnt Ranch,40.772238,-123.461248
95528,Carlotta,40.507027,-123.974287
95531,Crescent City,41.785402,-124.178448
95536,Ferndale,40.574488,-124.252268
95540,Fortuna,40.584931,-124.140654
95543,Gasquet,41.862768,-123.912467
95546,Hoopa,41.105937,-123.692754
95547,Hydesville,40.549576,-124.084489
95548,Klamath,41.542075,-124.033907
95549,Kneeland,40.71262,-123.946421
95550,Korbel,40.824369,-123.859413
95551,Loleta,40.6531,-124.228826
95552,Mad River,40.352352,-123.413994
95554,Myers Flat,40.194758,-123.822713
95555,Orick,41.30724,-124.050319
95556,Orleans,41.318092,-123.529564
95558,Petrolia,40.300558,-124.251236
95560,Redway,40.110081,-123.844194
95562,Rio Dell,40.495147,-124.104386
95563,Salyer,40.89095,-123.547833
95564,Samoa,40.803712,-124.193571
95565,Scotia,40.454665,-124.039074
95567,Smith River,41.936218,-124.166115
95568,Somes Bar,41.43304,-123.475928
95569,Redcrest,40.406458,-123.94205
95570,Westhaven,41.087949,-124.101253
95573,Willow Creek,40.938894,-123.631062
95603,Auburn,38.928311,-121.084347
95605,Bryte,38.592424,-121.526377
95606,Brooks,38.739277,-122.133391
95607,Capay,38.696964,-122.100993
95608,Carmichael,38.628393,-121.328683
95610,Citrus Heights,38.694571,-121.269211
95612,Clarksburg,38.395963,-121.556853
95614,Cool,38.903633,-120.972963
95615,Courtland,38.305756,-121.554297
95616,Davis,38.554817,-121.748495
95618,El Macero,38.542151,-121.676722
95619,Diamond Springs,38.66302,-120.836071
95620,Liberty Farms,38.458691,-121.815825
95621,Citrus Heights,38.695155,-121.307501
95624,Elk Grove,38.412744,-121.359914
95626,Elverta,38.716424,-121.431038
95627,Esparto,38.694191,-122.021391
95628,Fair Oaks,38.655408,-121.261065
95629,Fiddletown,38.53141,-120.715926
95630,El Dorado Hills,38.687885,-121.140927
95631,Foresthill,39.00229,-120.861127
95632,Galt,38.269846,-121.29383
95633,Garden Valley,38.866495,-120.856672
95634,Georgetown,38.919892,-120.793388
95635,Greenwood,38.936234,-120.916589
95636,Grizzly Flats,38.628665,-120.542508
95637,Guinda,38.816568,-122.189659
95638,Herald,38.31282,-121.158898
95640,Ione,38.351882,-120.943265
95641,Isleton,38.155392,-121.604858
95642,Jackson,38.357514,-120.754877
95643,Kelsey,38.797636,-120.824056
95645,Knights Landing,38.822032,-121.720003
95648,Lincoln,38.904035,-121.295541
95650,Loomis,38.80711,-121.169826
95651,Lotus,38.801712,-120.928864
95652,Mcclellan Afb,38.655416,-121.40311
95653,Madison,38.680164,-121.972129
95655,Mather Afb,38.549224,-121.282394
95658,Newcastle,38.872467,-121.142616
95659,Trowbridge,38.882726,-121.553043
95660,North Highlands,38.68855,-121.374913
95661,Roseville,38.734612,-121.233968
95662,Orangevale,38.682384,-121.222902
95663,Penryn,38.856654,-121.179149
95664,Pilot Hill,38.826312,-121.029765
95665,Pine Grove,38.396783,-120.643713
95666,Pioneer,38.460271,-120.531815
95667,Placerville,38.719479,-120.804564
95668,Pleasant Grove,38.787773,-121.507967
95669,Plymouth,38.48811,-120.870258
95670,Gold River,38.601897,-121.289434
95672,Rescue,38.719353,-120.994526
95673,Rio Linda,38.689311,-121.445152
95674,Rio Oso,38.960998,-121.505305
95677,Rocklin,38.791898,-121.243406
95678,Roseville,38.750895,-121.302801
95679,Rumsey,38.8762,-122.253738
95681,Sheridan,38.99153,-121.362062
95682,Cameron Park,38.665616,-120.975925
95683,Rancho Murieta,38.507475,-121.094089
95684,Somerset,38.607414,-120.666306
95685,Sutter Creek,38.418569,-120.785454
95687,Vacaville,38.341915,-121.962285
95688,Vacaville,38.3812,-121.989912
95689,Volcano,38.477319,-120.617761
95690,Walnut Grove,38.236362,-121.524849
95691,West Sacramento,38.567979,-121.539671
95692,Wheatland,39.019197,-121.422126
95693,Wilton,38.412069,-121.225656
95694,Winters,38.529462,-121.974544
95695,Woodland,38.674294,-121.77932
95698,Zamora,38.799896,-121.90654
95701,Alta,39.228032,-120.773165
95703,Applegate,38.995487,-120.990511
95709,Camino,38.744938,-120.671979
95713,Iowa Hill,39.076936,-120.960163
95714,Dutch Flat,39.197788,-120.826224
95715,Emigrant Gap,39.286907,-120.662902
95717,Gold Run,39.175102,-120.856909
95720,Kyburz,38.780036,-120.25529
95721,Echo Lake,38.810254,-120.070498
95722,Meadow Vista,39.003101,-121.029155
95724,Norden,39.319566,-120.400876
95726,Pacific House,38.745581,-120.585114
95728,Soda Springs,39.338467,-120.465493
95735,Twin Bridges,38.808615,-120.128851
95742,Rancho Cordova,38.604313,-121.204019
95758,Elk Grove,38.404238,-121.430706
95814,Sacramento,38.579792,-121.489404
95815,Sacramento,38.613303,-121.443543
95816,Sacramento,38.572788,-121.46753
95817,Sacramento,38.549785,-121.458324
95818,Sacramento,38.556778,-121.492884
95819,Sacramento,38.568293,-121.436634
95820,Sacramento,38.534694,-121.445139
95821,Sacramento,38.623889,-121.383807
95822,Sacramento,38.509139,-121.493541
95823,Sacramento,38.479711,-121.443846
95824,Sacramento,38.517843,-121.441883
95825,Sacramento,38.589226,-121.405677
95826,Sacramento,38.553868,-121.369265
95827,Sacramento,38.56623,-121.328593
95828,Sacramento,38.483718,-121.401504
95829,Sacramento,38.472564,-121.346631
95830,Sacramento,38.476556,-121.281453
95831,Sacramento,38.496226,-121.529661
95832,Sacramento,38.475387,-121.482967
95833,Sacramento,38.616993,-121.494487
95834,Sacramento,38.633418,-121.492052
95835,Sacramento,38.662595,-121.483444
95836,Sacramento,38.707346,-121.532259
95837,Sacramento,38.681726,-121.60297
95838,Sacramento,38.640566,-121.44396
95841,Sacramento,38.662699,-121.340608
95842,Sacramento,38.687385,-121.35046
95864,Sacramento,38.587768,-121.376889
95901,Marysville,39.141653,-121.522467
95910,Alleghany,39.512698,-120.727176
95912,Arbuckle,39.013787,-122.027405
95914,Bangor,39.424862,-121.350499
95915,Belden,39.921746,-121.325924
95916,Berry Creek,39.638394,-121.385467
95917,Biggs,39.414918,-121.695873
95918,Browns Valley,39.284428,-121.346482
95919,Brownsville,39.452534,-121.261179
95920,Butte City,39.456348,-121.978046
95922,Camptonville,39.450784,-121.023066
95923,Canyondam,40.207958,-121.156324
95926,Cohasset,39.756466,-121.851806
95928,Chico,39.729523,-121.81555
95932,Colusa,39.21311,-122.011563
95934,Crescent Mills,40.081915,-120.881993
95935,Dobbins,39.371469,-121.234386
95936,Downieville,39.570265,-120.677767
95937,Dunnigan,38.893671,-121.996577
95938,Durham,39.641599,-121.791983
95939,Elk Creek,39.598914,-122.557244
95941,Forbestown,39.541712,-121.213443
95942,Butte Meadows,40.129931,-121.500205
95943,Glenn,39.606871,-122.038443
95944,Goodyears Bar,39.572891,-120.820698
95945,Grass Valley,39.207617,-121.037401
95946,Penn Valley,39.218778,-121.193519
95947,Greenville,40.142404,-120.927299
95948,Gridley,39.358855,-121.689777
