"541","Egegik","2"
"542","Ekwok","2"
"543","Emmonak","2"
"544","False Pass","2"
"545","Marshall","2"
"546","Slana","2"
"547","Glennallen","2"
"548","Goodnews Bay","2"
"549","Grayling","2"
"550","Saint George Isl","2"
"551","Holy Cross","2"
"552","Port Graham","2"
"553","Hooper Bay","2"
"554","Kokhanok","2"
"555","Kalskag","2"
"556","Kasilof","2"
"557","Kenai","2"
"558","King Cove","2"
"559","Igiugig","2"
"560","Kipnuk","2"
"561","Akhiok","2"
"562","Kotlik","2"
"563","Kwethluk","2"
"564","Kwigillingok","2"
"565","Levelock","2"
"566","Lower Kalskag","2"
"567","Mc Grath","2"
"568","Manokotak","2"
"569","Mekoryuk","2"
"570","Moose Pass","2"
"571","Mountain Village","2"
"572","Naknek","2"
"573","Napakiak","2"
"574","New Stuyahok","2"
"575","Nikolski","2"
"576","Ninilchik","2"
"577","Nondalton","2"
"578","Butte","2"
"579","Pedro Bay","2"
"580","Perryville","2"
"581","Pilot Point","2"
"582","Pilot Station","2"
"583","Platinum","2"
"584","Port Alsworth","2"
"585","Wasilla","2"
"586","Quinhagak","2"
"587","Red Devil","2"
"588","Russian Mission","2"
"589","Saint Marys","2"
"590","Saint Michael","2"
"591","Saint Paul Islan","2"
"592","Sand Point","2"
"593","Scammon Bay","2"
"594","Seward","2"
"595","Shageluk","2"
"596","Sleetmute","2"
"597","Soldotna","2"
"598","South Naknek","2"
"599","Stebbins","2"
"600","Sterling","2"
"601","Talkeetna","2"
"602","Tuluksak","2"
"603","Tununak","2"
"604","Tyonek","2"
"605","Trapper Creek","2"
"606","Unalakleet","2"
"607","Unalaska","2"
"608","Valdez","2"
"609","Willow","2"
"610","Yakutat","2"
"611","Nikolai","2"
"612","Dutch Harbor","2"
"613","Coldfoot","2"
"614","Eielson Afb","2"
"615","Fort Wainwright","2"
"616","Clear","2"
"617","North Pole","2"
"618","Fairbanks","2"
"619","Salcha","2"
"620","Allakaket","2"
"621","Anaktuvuk Pass","2"
"622","Arctic Village","2"
"623","Barrow","2"
"624","Beaver","2"
"625","Bettles Field","2"
"626","Buckland","2"
"627","Cantwell","2"
"628","Central","2"
"629","Circle","2"
"630","Prudhoe Bay","2"
"631","Deering","2"
"632","Dot Lake","2"
"633","Elim","2"
"634","Fort Yukon","2"
"635","Galena","2"
"636","Gambell","2"
"637","Healy","2"
"638","Anderson","2"
"639","Hughes","2"
"640","Huslia","2"
"641","Kaktovik","2"
"642","Kaltag","2"
"643","Kiana","2"
"644","Kivalina","2"
"645","Kobuk","2"
"646","Kotzebue","2"
"647","Koyuk","2"
"648","Denali National","2"
"649","Manley Hot Sprin","2"
"650","Lake Minchumina","2"
"651","Minto","2"
"652","Point Lay","2"
"653","Nenana","2"
"654","Noatak","2"
"655","Golovin","2"
"656","Noorvik","2"
"657","Nulato","2"
"658","Point Hope","2"
"659","Rampart","2"
"660","Ruby","2"
"661","Savoonga","2"
"662","Selawik","2"
"663","Shaktoolik","2"
"664","Shishmaref","2"
"665","Shungnak","2"
"666","Stevens Village","2"
"667","Tanana","2"
"668","Teller","2"
"669","Border","2"
"670","Venetie","2"
"671","Wainwright","2"
"672","Wales","2"
"673","White Mountain","2"
"674","Brevig Mission","2"
"675","Ambler","2"
"676","Chalkyitsik","2"
"677","Nuiqsut","2"
"678","Juneau","2"
"679","Angoon","2"
"680","Douglas","2"
"681","Gustavus","2"
"682","Haines","2"
"683","Hoonah","2"
"684","Petersburg","2"
"685","Sitka","2"
"686","Skagway","2"
"687","Ketchikan","2"
"688","Thorne Bay","2"
"689","Craig","2"
"690","Hydaburg","2"
"691","Hyder","2"
"692","Klawock","2"
"693","Metlakatla","2"
"694","Point Baker","2"
"695","Wrangell","2"
"696","Phoenix","3"
"697","New River Stage","3"
"698","Mesa","3"
"699","Gold Canyon","3"
"700","Apache Junction","3"
"701","Eleven Mile Corn","3"
"702","Chandler","3"
"703","Coolidge","3"
"704","Eloy","3"
"705","Florence","3"
"706","Gilbert","3"
"707","Higley","3"
"708","Kearny","3"
"709","Mobile","3"
"710","Williams Afb","3"
"711","Arizona Boys Ran","3"
"712","Sacaton","3"
"713","Sun Lakes","3"
"714","Scottsdale","3"
"715","Paradise Valley","3"
"716","Fort Mcdowell","3"
"717","Fountain Hills","3"
"718","Stanfield","3"
"719","Superior","3"
"720","Tempe","3"
"721","Winkelman","3"
"722","Glendale","3"
"723","Luke Afb","3"
"724","Why","3"
"725","Arlington","3"
"726","Avondale","3"
"727","Rock Springs","3"
"728","Buckeye","3"
"729","Cibola","3"
"730","Cave Creek","3"
"731","Congress","3"
"732","Dateland","3"
"733","El Mirage","3"
"734","Gila Bend","3"
"735","Goodyear","3"
"736","Laveen","3"
"737","Litchfield Park","3"
"738","Morristown","3"
"739","Palo Verde","3"
"740","Empire Landing","3"
"741","Peoria","3"
"742","Roll","3"
"743","Salome","3"
"744","Somerton","3"
"745","Sun City","3"
"746","Tolleson","3"
"747","Tonopah","3"
"748","Waddell","3"
"749","Wellton","3"
"750","Wittmann","3"
"751","Yarnell","3"
"752","Youngtown","3"
"753","Yuma","3"
"754","Yuma Proving Gro","3"
"755","Surprise","3"
"756","Sun City West","3"
"757","Wickenburg","3"
"758","Globe","3"
"759","Bylas","3"
"760","Clifton","3"
"761","Franklin","3"
"762","Eden","3"
"763","Miami","3"
"764","Morenci","3"
"765","Payson","3"
"766","Peridot","3"
"767","Pima","3"
"768","Strawberry","3"
"769","Roosevelt","3"
"770","Safford","3"
"771","San Carlos","3"
"772","Thatcher","3"
"773","Benson","3"
"774","Bisbee","3"
"775","Cochise","3"
"776","Douglas","3"
"777","Elfrida","3"
"778","Elgin","3"
"779","Fort Huachuca","3"
"780","Green Valley","3"
"781","Hereford","3"
"782","Huachuca City","3"
"783","Mc Neal","3"
"784","Mammoth","3"
"785","Nogales","3"
"786","Oracle","3"
"787","Patagonia","3"
"788","Pearce","3"
"789","Sahuarita","3"
"790","Saint David","3"
"791","San Manuel","3"
"792","Portal","3"
"793","Pisinemo","3"
"794","Sierra Vista","3"
"795","Sonoita","3"
"796","Tombstone","3"
"797","Amado","3"
"798","Vail","3"
"799","Willcox","3"
"800","Marana","3"
"801","Tucson","3"
"802","Casas Adobes","3"
"803","Oro Valley","3"
"804","Show Low","3"
"805","Alpine","3"
"806","Blue","3"
"807","Concho","3"
"808","Eagar","3"
"809","Heber","3"
"810","Lakeside","3"
"811","Pinetop","3"
"812","Saint Johns","3"
"813","Snowflake","3"
"814","Springerville","3"
"815","Flagstaff","3"
"816","Colorado City","3"
"817","Fredonia","3"
"818","Holbrook","3"
"819","Hotevilla","3"
"820","Kayenta","3"
"821","Keams Canyon","3"
"822","Leupp","3"
"823","Marble Canyon","3"
"824","Mormon Lake","3"
"825","Kykotsmovi Villa","3"
"826","Greenehaven","3"
"827","Polacca","3"
"828","Second Mesa","3"
"829","Tonalea","3"
"830","Tuba City","3"
"831","Williams","3"
"832","Winslow","3"
"833","Kaibito","3"
"834","Shonto","3"
"835","Prescott","3"
"836","Groom Creek","3"
"837","Prescott Valley","3"
"838","Ash Fork","3"
"839","Bagdad","3"
"840","Camp Verde","3"
"841","Chino Valley","3"
"842","Clarkdale","3"
"843","Cornville","3"
"844","Cottonwood","3"
"845","Dewey","3"
"846","Kirkland","3"
"847","Mayer","3"
"848","Paulden","3"
"849","Rimrock","3"
"850","Sedona","3"
"851","Seligman","3"
"852","Crown King","3"
"853","Kingman","3"
"854","Desert Hills","3"
"855","Hualapai","3"
"856","Bullhead City","3"
"857","Littlefield","3"
"858","Peach Springs","3"
"859","Supai","3"
"860","Topock","3"
"861","Mohave Valley","3"
"862","Dolan Springs","3"
"863","Meadview","3"
"864","Chambers","3"
"865","Chinle","3"
"866","Ganado","3"
"867","Lukachukai","3"
"868","Navajo","3"
"869","Pinon","3"
"870","Teec Nos Pos","3"
"871","Dennehotso","3"
"872","Many Farms","3"
"873","Tsaile","3"
"874","North Cedar","4"
"875","Dollarway","4"
"876","Pine Bluff","4"
"877","Arkansas City","4"
"878","Banks","4"
"879","North","4"
"880","Dermott","4"
"881","Dumas","4"
"882","Eudora","4"
"883","Fountain Hill","4"
"884","Gould","4"
"885","Tamo","4"
"886","Hamburg","4"
"887","Ingalls","4"
"888","Jersey","4"
"889","Kingsland","4"
"890","Lake Village","4"
"891","Mc Gehee","4"
"892","Monticello","4"
"893","Montrose","4"
"894","New Edinburg","4"
"895","Parkdale","4"
"896","Pickens","4"
"897","Portland","4"
"898","Rison","4"
"899","Rohwer","4"
"900","Star City","4"
"901","Reed","4"
"902","Warren","4"
"903","Watson","4"
"904","Wilmar","4"
"905","Wilmot","4"
"906","Winchester","4"
"907","Yorktown","4"
"908","East Camden","4"
"909","Bearden","4"
"910","Bluff City","4"
"911","Carthage","4"
"912","Reader","4"
"913","El Dorado","4"
"914","Emerson","4"
"915","Fordyce","4"
"916","Gurdon","4"
"917","Hampton","4"
"918","Harrell","4"
"919","Huttig","4"
"920","Ivan","4"
"921","Junction City","4"
"922","Louann","4"
"923","Mc Neil","4"
"924","Magnolia","4"
"925","Mount Holly","4"
"926","Norphlet","4"
"927","Smackover","4"
"928","Manning","4"
"929","Stephens","4"
"930","Strong","4"
"931","Thornton","4"
"932","Tinsman","4"
"933","Village","4"
"934","Waldo","4"
"935","Perrytown","4"
"936","Ashdown","4"
"937","Blevins","4"
"938","Bradley","4"
"939","Buckner","4"
"940","Cale","4"
"941","Columbus","4"
"942","De Queen","4"
"943","Dierks","4"
"944","Doddridge","4"
"945","Emmet","4"
"946","Foreman","4"
"947","Fouke","4"
"948","Fulton","4"
"949","Garland City","4"
"950","Gillham","4"
"951","Horatio","4"
"952","Lewisville","4"
"953","Lockesburg","4"
"954","Mc Caskill","4"
"955","Mineral Springs","4"
"956","Nashville","4"
"957","Ogden","4"
"958","Ozan","4"
"959","Prescott","4"
"960","Rosston","4"
"961","Saratoga","4"
"962","Stamps","4"
"963","Taylor","4"
"964","Washington","4"
"965","Willisville","4"
"966","Wilton","4"
"967","Winthrop","4"
"968","Lake Catherine","4"
"969","Hot Springs Vill","4"
"970","Lake Hamilton","4"
"971","Amity","4"
"972","Antoine","4"
"973","Arkadelphia","4"
"974","Bismarck","4"
"975","Blakely","4"
"976","Bonnerdale","4"
"977","Caddo Gap","4"
"978","Cove","4"
"979","Delight","4"
"980","Donaldson","4"
"981","Friendship","4"
"982","Glenwood","4"
"983","Grannis","4"
"984","Hatfield","4"
"985","Jessieville","4"
"986","Kirby","4"
"987","Langley","4"
"988","Mena","4"
"989","Buckville","4"
"990","Mount Ida","4"
"991","Murfreesboro","4"
"992","Newhope","4"
"993","Norman","4"
"994","Oden","4"
"995","Okolona","4"
"996","Pearcy","4"
"997","Pencil Bluff","4"
"998","Royal","4"
"999","Sims","4"
"1000","Story","4"
"1001","Umpire","4"
"1002","Vandervoort","4"
"1003","Wickes","4"
"1004","Adona","4"
"1005","Alexander","4"
"1006","Almyra","4"
"1007","Altheimer","4"
"1008","Amagon","4"
"1009","Augusta","4"
"1010","Austin","4"
"1011","Bald Knob","4"
"1012","Bauxite","4"
"1013","Beebe","4"
"1014","Bee Branch","4"
"1015","Beedeville","4"
"1016","Benton","4"
"1017","Bigelow","4"
"1018","Biscoe","4"
"1019","Bradford","4"
"1020","Brinkley","4"
"1021","Bryant","4"
"1022","Cabot","4"
"1023","Carlisle","4"
"1024","Casa","4"
"1025","Casscoe","4"
"1026","Center Ridge","4"
"1027","Choctaw","4"
"1028","Clarendon","4"
"1029","Cleveland","4"
"1030","Clinton","4"
"1031","Conway","4"
"1032","Cotton Plant","4"
"1033","Crocketts Bluff","4"
"1034","Twin Groves","4"
"1035","Des Arc","4"
"1036","De Valls Bluff","4"
"1037","De Witt","4"
"1038","Edgemont","4"
"1039","El Paso","4"
"1040","England","4"
"1041","Enola","4"
"1042","Ethel","4"
"1043","Fox","4"
"1044","Garner","4"
"1045","Gillett","4"
"1046","Grapevine","4"
"1047","Greenbrier","4"
"1048","Griffithville","4"
"1049","Guy","4"
"1050","Hattieville","4"
"1051","Hazen","4"
"1052","Hensley","4"
"1053","Hickory Plains","4"
"1054","Greers Ferry","4"
"1055","Higginson","4"
"1056","Holly Grove","4"
"1057","Houston","4"
"1058","Humnoke","4"
"1059","Humphrey","4"
"1060","Gravel Ridge","4"
"1061","Jefferson","4"
"1062","Jerusalem","4"
"1063","Judsonia","4"
"1064","Kensett","4"
"1065","Keo","4"
"1066","Leola","4"
"1067","Lonoke","4"
"1068","Lonsdale","4"
"1069","Mc Crory","4"
"1070","Mc Rae","4"
"1071","Shannon Hills","4"
"1072","Malvern","4"
"1073","Jones Mills","4"
"1074","Mayflower","4"
"1075","Morrilton","4"
"1076","Mount Vernon","4"
"1077","Newport","4"
"1078","Maumelle","4"
"1079","North Little Roc","4"
"1080","Sherwood","4"
"1081","Camp Joseph T Ro","4"
"1082","Pangburn","4"
"1083","Paron","4"
"1084","Perry","4"
"1085","Perryville","4"
"1086","Plumerville","4"
"1087","Poyen","4"
"1088","Prattsville","4"
"1089","Prim","4"
"1090","Quitman","4"
"1091","Redfield","4"
"1092","Reydell","4"
"1093","Roe","4"
"1094","Roland","4"
"1095","Romance","4"
"1096","Rose Bud","4"
"1097","Saint Charles","4"
"1098","Scotland","4"
"1099","Scott","4"
"1100","Georgetown","4"
"1101","Sheridan","4"
"1102","Sherrill","4"
"1103","Shirley","4"
"1104","Solgohachia","4"
"1105","Springfield","4"
"1106","Stuttgart","4"
"1107","Thida","4"
"1108","Tichnor","4"
"1109","Traskwood","4"
"1110","Tucker","4"
"1111","Ulm","4"
"1112","Vilonia","4"
"1113","Wabbaseka","4"
"1114","Ward","4"
"1115","Wilburn","4"
"1116","Wooster","4"
"1117","Wright","4"
"1118","Little Rock","4"
"1119","Ferndale","4"
"1120","West Memphis","4"
"1121","Armorel","4"
"1122","Aubrey","4"
"1123","Bassett","4"
"1124","Birdeye","4"
"1125","Blytheville A F","4"
"1126","Brickeys","4"
"1127","Burdette","4"
"1128","Cherry Valley","4"
"1129","Colt","4"
"1130","Crawfordsville","4"
"1131","Crumrod","4"
"1132","Driver","4"
"1133","Dyess","4"
"1134","Earle","4"
"1135","Edmondson","4"
"1136","Elaine","4"
"1137","Forrest City","4"
"1138","Frenchmans Bayou","4"
"1139","Gilmore","4"
"1140","Goodwin","4"
"1141","Haynes","4"
"1142","Helena","4"
"1143","Heth","4"
"1144","Hickory Ridge","4"
"1145","Hughes","4"
"1146","Joiner","4"
"1147","Keiser","4"
"1148","Lepanto","4"
"1149","Lexa","4"
"1150","Luxora","4"
"1151","Marianna","4"
"1152","Marion","4"
"1153","Marked Tree","4"
"1154","Marvell","4"
"1155","Mellwood","4"
"1156","Moro","4"
"1157","Oneida","4"
"1158","Osceola","4"
"1159","Palestine","4"
"1160","Parkin","4"
"1161","Poplar Grove","4"
"1162","Proctor","4"
"1163","Snow Lake","4"
"1164","Tomato","4"
"1165","Turrell","4"
"1166","Tyronza","4"
"1167","West Helena","4"
"1168","Wheatley","4"
"1169","Widener","4"
"1170","Wilson","4"
"1171","Wynne","4"
"1172","Fair Oaks","4"
"1173","Jonesboro","4"
"1174","Alicia","4"
"1175","Bay","4"
"1176","Beech Grove","4"
"1177","Biggers","4"
